date;ePAR;Temperature;RelativeHumidity;Co2;DewPoint;VPD;Pressure
Jan 30 2024 8:00:00 AM;0,593;9,72;89,085;555,4;8,017;0,132;99,748
Jan 30 2024 8:05:00 AM;1,903;9,708;89,377;552;8,053;0,128;99,75
Jan 30 2024 8:10:00 AM;3,275;9,719;89,258;552,2;8,044;0,13;99,75
Jan 30 2024 8:15:00 AM;5,154;9,732;89,186;558,2;8,045;0,131;99,764
Jan 30 2024 8:20:00 AM;6,824;9,775;89,17;562,8;8,084;0,131;99,77
Jan 30 2024 8:25:00 AM;9,568;9,82;88,802;561,2;8,068;0,136;99,776
Jan 30 2024 8:30:00 AM;13,868;9,88;88,615;566;8,096;0,139;99,78
Jan 30 2024 8:35:00 AM;17,929;9,942;88,75;562;8,179;0,138;99,784
Jan 30 2024 8:40:00 AM;23,636;10,042;88,952;558,4;8,311;0,136;99,78
Jan 30 2024 8:45:00 AM;29,968;10,167;88,92;567,8;8,429;0,138;99,788
Jan 30 2024 8:50:00 AM;33,768;10,31;88,996;560,2;8,581;0,138;99,79
Jan 30 2024 8:55:00 AM;35,907;10,448;88,874;567;8,697;0,141;99,792
Jan 30 2024 9:00:00 AM;38,102;10,594;88,756;558,2;8,821;0,144;99,798
Jan 30 2024 9:05:00 AM;40,664;10,744;88,597;558,6;8,941;0,147;99,808
Jan 30 2024 9:10:00 AM;48,41;10,894;88,623;562,6;9,093;0,149;99,812
Jan 30 2024 9:15:00 AM;54,262;11,092;87,482;563,6;9,096;0,166;99,812
Jan 30 2024 9:20:00 AM;61,458;11,345;86,798;566,8;9,228;0,178;99,814
Jan 30 2024 9:25:00 AM;68,159;11,576;86,657;569,4;9,43;0,182;99,82
Jan 30 2024 9:30:00 AM;69,726;11,778;86,76;571,6;9,645;0,183;99,826
Jan 30 2024 9:35:00 AM;70,825;12,039;86,878;570,4;9,921;0,185;99,828
Jan 30 2024 9:40:00 AM;68,794;12,27;86,666;569,2;10,111;0,191;99,838
Jan 30 2024 9:45:00 AM;69,649;12,484;86,849;568,4;10,352;0,191;99,838
Jan 30 2024 9:50:00 AM;79,796;12,727;86,744;572;10,571;0,195;99,84
Jan 30 2024 9:55:00 AM;84,809;12,938;86,32;574;10,704;0,204;99,846
Jan 30 2024 10:00:00 AM;92,901;13,177;85,725;572;10,835;0,217;99,852
Jan 30 2024 10:05:00 AM;85,214;13,429;85,153;574,4;10,98;0,229;99,856
Jan 30 2024 10:10:00 AM;78,655;13,617;84,546;576,8;11,057;0,241;99,86
Jan 30 2024 10:15:00 AM;72,924;13,802;83,962;574;11,133;0,253;99,862
Jan 30 2024 10:20:00 AM;79,147;13,954;83,454;578,8;11,19;0,264;99,86
Jan 30 2024 10:25:00 AM;91,434;14,183;82,824;578;11,299;0,278;99,86
Jan 30 2024 10:30:00 AM;111,305;14,45;82,085;578,2;11,425;0,295;99,86
Jan 30 2024 10:35:00 AM;124,035;14,801;81,182;578;11,599;0,317;99,862
Jan 30 2024 10:40:00 AM;135,911;15,128;80,207;572,8;11,733;0,341;99,858
Jan 30 2024 10:45:00 AM;147,266;15,486;79,02;566,8;11,855;0,37;99,86
Jan 30 2024 10:50:00 AM;137,883;15,831;77,84;567,8;11,962;0,399;99,864
Jan 30 2024 10:55:00 AM;153,925;16,148;76,909;562,2;12,086;0,424;99,868
Jan 30 2024 11:00:00 AM;151,383;16,557;76,329;564,2;12,366;0,447;99,87
Jan 30 2024 11:05:00 AM;160,108;16,983;75,754;556,8;12,66;0,47;99,878
Jan 30 2024 11:10:00 AM;159,93;17,34;75,02;555,4;12,855;0,495;99,882
Jan 30 2024 11:15:00 AM;173,511;17,746;74,047;554,8;13,047;0,528;99,888
Jan 30 2024 11:20:00 AM;173,11;18,183;73,1;550,8;13,269;0,562;99,888
Jan 30 2024 11:25:00 AM;168,279;18,551;72,099;552,2;13,41;0,597;99,888
Jan 30 2024 11:30:00 AM;145,77;18,812;71,314;546,6;13,493;0,624;99,884
Jan 30 2024 11:35:00 AM;143,493;18,893;70,941;541,8;13,489;0,635;99,886
Jan 30 2024 11:40:00 AM;177,574;19,046;70,556;546,4;13,553;0,65;99,88
Jan 30 2024 11:45:00 AM;193,69;19,44;69,805;543;13,764;0,683;99,88
Jan 30 2024 11:50:00 AM;271,905;19,932;69,017;538,6;14,057;0,722;99,876
Jan 30 2024 11:55:00 AM;213,863;20,628;67,85;537,4;14,456;0,783;99,872
Jan 30 2024 12:00:00 PM;187,987;21,039;66,761;536;14,595;0,83;99,864
Jan 30 2024 12:05:00 PM;259,733;21,236;66,262;532,2;14,666;0,853;99,86
Jan 30 2024 12:10:00 PM;237,264;22,013;64,548;539,4;14,995;0,94;99,858
Jan 30 2024 12:15:00 PM;209,158;22,807;63,004;541,6;15,366;1,029;99,848
Jan 30 2024 12:20:00 PM;205,998;23,43;62,017;539,2;15,706;1,097;99,84
Jan 30 2024 12:25:00 PM;246,047;24,003;60,929;532;15,966;1,168;99,836
Jan 30 2024 12:30:00 PM;279,136;24,69;59,504;534,2;16,238;1,261;99,824
Jan 30 2024 12:35:00 PM;327,219;25,477;57,802;530,6;16,516;1,378;99,816
Jan 30 2024 12:40:00 PM;366,844;26,129;56,388;527;16,732;1,48;99,814
Jan 30 2024 12:45:00 PM;399,505;26,543;54,94;533,6;16,708;1,567;99,806
Jan 30 2024 12:50:00 PM;312,257;27,022;54,294;530,8;16,963;1,635;99,798
Jan 30 2024 12:55:00 PM;123,264;26,801;54;524,4;16,675;1,624;99,8
Jan 30 2024 1:00:00 PM;115,771;25,871;54,468;524,6;15,955;1,521;99,79
Jan 30 2024 1:05:00 PM;108,724;25,043;55,238;521;15,41;1,424;99,786
Jan 30 2024 1:10:00 PM;106,435;24,249;56,045;526,6;14,902;1,334;99,784
Jan 30 2024 1:15:00 PM;170,306;23,624;57,12;522,8;14,616;1,253;99,776
Jan 30 2024 1:20:00 PM;304,58;23,479;57,395;527,2;14,555;1,234;99,77
Jan 30 2024 1:25:00 PM;286,902;23,991;56,654;530,8;14,829;1,295;99,762
Jan 30 2024 1:30:00 PM;283,304;24,395;56,002;526;15,025;1,347;99,758
Jan 30 2024 1:35:00 PM;250,525;24,716;55,332;523,4;15,135;1,394;99,754
Jan 30 2024 1:40:00 PM;260,506;24,958;54,876;527,6;15,23;1,428;99,744
Jan 30 2024 1:45:00 PM;273,695;25,393;54,71;520,2;15,584;1,471;99,74
Jan 30 2024 1:50:00 PM;256,171;25,786;53,913;522;15,718;1,532;99,738
Jan 30 2024 1:55:00 PM;231,91;26,142;53,267;526,2;15,858;1,587;99,732
Jan 30 2024 2:00:00 PM;211,183;26,402;52,862;526,4;15,978;1,625;99,728
Jan 30 2024 2:05:00 PM;181,347;26,564;52,761;520;16,097;1,645;99,722
Jan 30 2024 2:10:00 PM;181,781;26,557;52,797;523;16,1;1,643;99,716
Jan 30 2024 2:15:00 PM;173,602;26,697;52,655;521,2;16,187;1,661;99,71
Jan 30 2024 2:20:00 PM;168,952;26,762;52,587;523,8;16,226;1,67;99,71
Jan 30 2024 2:25:00 PM;184,864;26,917;52,272;524,4;16,275;1,696;99,706
Jan 30 2024 2:30:00 PM;184,753;27,309;51,694;521,8;16,46;1,757;99,702
Jan 30 2024 2:35:00 PM;175,91;27,736;50,802;527,4;16,578;1,835;99,7
Jan 30 2024 2:40:00 PM;169,401;27,909;50,142;523,6;16,531;1,878;99,7
Jan 30 2024 2:45:00 PM;163,513;27,925;50,124;522,4;16,54;1,88;99,698
Jan 30 2024 2:50:00 PM;158,969;28,002;49,703;518,2;16,479;1,905;99,7
Jan 30 2024 2:55:00 PM;153,89;28,024;49,467;523,8;16,425;1,916;99,7
Jan 30 2024 3:00:00 PM;156,014;27,94;49,418;524,2;16,333;1,909;99,7
Jan 30 2024 3:05:00 PM;159,3;28,029;49,264;524,2;16,365;1,925;99,696
Jan 30 2024 3:10:00 PM;162,424;28,039;49,181;523;16,348;1,929;99,698
Jan 30 2024 3:15:00 PM;175,966;27,949;48,937;519,8;16,189;1,928;99,702
Jan 30 2024 3:20:00 PM;210,607;28,005;48,28;520;16,029;1,959;99,7
Jan 30 2024 3:25:00 PM;231,344;28,311;47,728;520,4;16,127;2,016;99,698
Jan 30 2024 3:30:00 PM;235,64;28,621;47,179;518,4;16,228;2,074;99,7
Jan 30 2024 3:35:00 PM;237,744;28,781;46,907;515,4;16,282;2,104;99,7
Jan 30 2024 3:40:00 PM;222,88;28,862;46,953;515,4;16,37;2,112;99,698
Jan 30 2024 3:45:00 PM;213,465;28,851;46,884;521,4;16,337;2,113;99,7
Jan 30 2024 3:50:00 PM;170,616;28,565;47,184;522,8;16,178;2,067;99,702
Jan 30 2024 3:55:00 PM;161,554;28,115;47,923;527,4;16,014;1,985;99,704
Jan 30 2024 4:00:00 PM;191,706;27,741;48,322;527,2;15,804;1,928;99,7
Jan 30 2024 4:05:00 PM;175,509;27,768;47,97;520,6;15,715;1,944;99,706
Jan 30 2024 4:10:00 PM;160,792;27,549;48,36;523,4;15,642;1,905;99,708
Jan 30 2024 4:15:00 PM;156,671;27,306;48,71;521,4;15,533;1,865;99,704
Jan 30 2024 4:20:00 PM;161,372;27,08;49,073;519,4;15,443;1,828;99,704
Jan 30 2024 4:25:00 PM;152,875;26,97;49,376;522,6;15,438;1,805;99,706
Jan 30 2024 4:30:00 PM;133,516;26,797;49,748;524,4;15,397;1,774;99,706
Jan 30 2024 4:35:00 PM;115,552;26,319;50,431;529,4;15,173;1,701;99,706
Jan 30 2024 4:40:00 PM;102,785;25,634;51,641;520,4;14,913;1,593;99,71
Jan 30 2024 4:45:00 PM;94,29;25,118;52,82;521,6;14,789;1,508;99,71
Jan 30 2024 4:50:00 PM;85,361;24,598;54,117;520,2;14,685;1,421;99,714
Jan 30 2024 4:55:00 PM;71,742;24,125;55,46;522,8;14,625;1,341;99,718
Jan 30 2024 5:00:00 PM;64,857;23,428;56,751;520,8;14,335;1,249;99,722
Jan 30 2024 5:05:00 PM;60,523;22,813;58,126;525,6;14,132;1,165;99,724
Jan 30 2024 5:10:00 PM;53,921;22,288;59,231;530,4;13,932;1,099;99,732
Jan 30 2024 5:15:00 PM;46,463;21,649;60,472;531,6;13,653;1,025;99,736
Jan 30 2024 5:20:00 PM;41,127;21,161;61,811;532,8;13,531;0,961;99,738
Jan 30 2024 5:25:00 PM;36,226;20,654;62,735;535,8;13,281;0,909;99,746
Jan 30 2024 5:30:00 PM;29,018;20,179;63,593;529,8;13,042;0,862;99,75
Jan 30 2024 5:35:00 PM;22,618;19,609;64,546;532;12,732;0,81;99,756
Jan 30 2024 5:40:00 PM;17,834;19,082;65,034;535,2;12,349;0,773;99,758
Jan 30 2024 5:45:00 PM;13,678;18,726;66,131;533,2;12,265;0,733;99,766
Jan 30 2024 5:50:00 PM;10,58;18,272;67,016;535,2;12,037;0,693;99,77
Jan 30 2024 5:55:00 PM;7,623;17,879;67,47;538;11,766;0,667;99,776
Jan 30 2024 6:00:00 PM;4,813;17,506;68,503;537,8;11,641;0,631;99,786
Jan 30 2024 6:05:00 PM;2,49;17,169;69,494;541,6;11,537;0,598;99,79
Jan 30 2024 6:10:00 PM;1,424;16,866;70,676;539,8;11,501;0,564;99,798
Jan 30 2024 6:15:00 PM;0,864;16,558;71,736;540,6;11,431;0,533;99,804
Jan 30 2024 6:20:00 PM;0;16,303;71,902;539;11,222;0,522;99,81
Jan 30 2024 6:25:00 PM;0;15,946;72,191;539,8;10,941;0,505;99,808
Jan 30 2024 6:30:00 PM;0;15,769;72,67;536,4;10,87;0,49;99,81
Jan 30 2024 6:35:00 PM;0;15,528;73,382;536,8;10,785;0,47;99,812
Jan 30 2024 6:40:00 PM;0;15,349;73,976;540;10,734;0,454;99,81
Jan 30 2024 6:45:00 PM;0;15,156;74,658;540,8;10,686;0,437;99,818
Jan 30 2024 6:50:00 PM;0;14,932;75,13;545;10,564;0,423;99,82
Jan 30 2024 6:55:00 PM;0;14,776;75,686;543,4;10,524;0,409;99,82
Jan 30 2024 7:00:00 PM;0;14,612;76,171;545,8;10,462;0,397;99,824
Jan 30 2024 7:05:00 PM;0;14,499;76,386;549,6;10,395;0,39;99,828
Jan 30 2024 7:10:00 PM;0;14,323;76,913;548,4;10,328;0,377;99,834
Jan 30 2024 7:15:00 PM;0;14,191;77,122;547,2;10,241;0,371;99,836
Jan 30 2024 7:20:00 PM;0;14,076;77,372;545,4;10,178;0,364;99,842
Jan 30 2024 7:25:00 PM;0;13,963;77,831;543,8;10,158;0,354;99,848
Jan 30 2024 7:30:00 PM;0;13,826;78,401;550;10,134;0,342;99,852
Jan 30 2024 7:35:00 PM;0;13,723;78,536;547,8;10,059;0,337;99,852
Jan 30 2024 7:40:00 PM;0;13,638;78,715;548,8;10,011;0,333;99,862
Jan 30 2024 7:45:00 PM;0;13,514;78,86;552,2;9,918;0,328;99,868
Jan 30 2024 7:50:00 PM;0;13,497;79,095;549,6;9,946;0,324;99,874
Jan 30 2024 7:55:00 PM;0;13,445;79,552;553,2;9,982;0,316;99,878
Jan 30 2024 8:00:00 PM;0;13,434;79,899;554;10,036;0,31;99,88
Jan 30 2024 8:05:00 PM;0;13,436;80,167;555;10,088;0,306;99,88
Jan 30 2024 8:10:00 PM;0;13,451;80,946;557,2;10,245;0,294;99,888
Jan 30 2024 8:15:00 PM;0;13,392;81,017;552,4;10,202;0,292;99,89
Jan 30 2024 8:20:00 PM;0;13,354;81,189;557,6;10,196;0,289;99,89
Jan 30 2024 8:25:00 PM;0;13,244;81,043;552,8;10,063;0,289;99,886
Jan 30 2024 8:30:00 PM;0;13,26;81,252;552,8;10,116;0,286;99,888
Jan 30 2024 8:35:00 PM;0;13,242;81,415;557,6;10,129;0,283;99,89
Jan 30 2024 8:40:00 PM;0;13,232;81,433;556,2;10,122;0,283;99,898
Jan 30 2024 8:45:00 PM;0;13,136;81,427;551,2;10,027;0,281;99,898
Jan 30 2024 8:50:00 PM;0;13,132;81,298;549,8;10;0,283;99,894
Jan 30 2024 8:55:00 PM;0;13,053;80,886;548,4;9,848;0,288;99,9
Jan 30 2024 9:00:00 PM;0;13,111;80,907;550,6;9,909;0,288;99,9
Jan 30 2024 9:05:00 PM;0;13,079;80,998;549,2;9,894;0,286;99,9
Jan 30 2024 9:10:00 PM;0;13,013;80,764;548,6;9,787;0,289;99,9
Jan 30 2024 9:15:00 PM;0;12,981;80,49;550,4;9,706;0,292;99,908
Jan 30 2024 9:20:00 PM;0;12,974;80,389;551,8;9,68;0,294;99,908
Jan 30 2024 9:25:00 PM;0;12,991;80,486;550,6;9,715;0,293;99,91
Jan 30 2024 9:30:00 PM;0;13,074;80,733;546,8;9,841;0,29;99,912
Jan 30 2024 9:35:00 PM;0;13,033;80,892;546,8;9,83;0,287;99,914
Jan 30 2024 9:40:00 PM;0;13,061;81,186;546,2;9,911;0,283;99,918
Jan 30 2024 9:45:00 PM;0;13,044;81,379;545,8;9,93;0,28;99,92
Jan 30 2024 9:50:00 PM;0;12,979;81,196;544,6;9,833;0,282;99,92
Jan 30 2024 9:55:00 PM;0;12,958;80,911;541;9,761;0,286;99,92
Jan 30 2024 10:00:00 PM;0;12,887;80,257;540;9,572;0,294;99,918
Jan 30 2024 10:05:00 PM;0;12,932;80,315;537,6;9,626;0,294;99,926
Jan 30 2024 10:10:00 PM;0;12,971;80,342;540;9,669;0,294;99,92
Jan 30 2024 10:15:00 PM;0;12,95;80,429;536,4;9,664;0,293;99,918
Jan 30 2024 10:20:00 PM;0;12,93;80,287;537,6;9,619;0,294;99,92
Jan 30 2024 10:25:00 PM;0;12,946;80,685;533,8;9,707;0,289;99,918
Jan 30 2024 10:30:00 PM;0;12,913;81,055;536;9,744;0,283;99,916
Jan 30 2024 10:35:00 PM;0;12,896;80,947;535,2;9,708;0,284;99,918
Jan 30 2024 10:40:00 PM;0;12,852;80,794;534,4;9,636;0,285;99,914
Jan 30 2024 10:45:00 PM;0;12,711;79,988;535;9,351;0,294;99,92
Jan 30 2024 10:50:00 PM;0;12,757;80,181;534,4;9,432;0,293;99,92
Jan 30 2024 10:55:00 PM;0;12,802;80,642;530,2;9,56;0,287;99,922
Jan 30 2024 11:00:00 PM;0;12,839;81,06;530,2;9,673;0,281;99,92
Jan 30 2024 11:05:00 PM;0;12,789;81,457;533;9,696;0,274;99,92
Jan 30 2024 11:10:00 PM;0;12,786;81,554;530,6;9,711;0,273;99,92
Jan 30 2024 11:15:00 PM;0;12,774;81,742;527,6;9,733;0,27;99,93
Jan 30 2024 11:20:00 PM;0;12,758;81,915;532;9,749;0,267;99,93
Jan 30 2024 11:25:00 PM;0;12,768;82,104;532;9,793;0,264;99,93
Jan 30 2024 11:30:00 PM;0;12,771;82,243;532,4;9,822;0,262;99,93
Jan 30 2024 11:35:00 PM;0;12,752;82,158;530,8;9,788;0,263;99,928
Jan 30 2024 11:40:00 PM;0;12,722;82,2;532;9,766;0,262;99,928
Jan 30 2024 11:45:00 PM;0;12,73;82,307;529,2;9,793;0,261;99,938
Jan 30 2024 11:50:00 PM;0;12,654;82,276;527,4;9,713;0,26;99,936
Jan 30 2024 11:55:00 PM;0;12,65;82,253;530,6;9,705;0,26;99,936
Jan 31 2024 12:00:00 AM;0;12,594;81,826;538,6;9,574;0,265;99,94
Jan 31 2024 12:05:00 AM;0;12,532;81,165;533,2;9,394;0,274;99,94
Jan 31 2024 12:10:00 AM;0;12,446;80,395;537;9,169;0,284;99,94
Jan 31 2024 12:15:00 AM;0;12,421;80,133;540,4;9,097;0,287;99,938
Jan 31 2024 12:20:00 AM;0;12,401;79,879;535,6;9,03;0,29;99,932
Jan 31 2024 12:25:00 AM;0;12,318;79,557;534,6;8,891;0,293;99,94
Jan 31 2024 12:30:00 AM;0;12,237;79,411;536,4;8,785;0,294;99,932
Jan 31 2024 12:35:00 AM;0;12,235;79,528;541,6;8,805;0,292;99,928
Jan 31 2024 12:40:00 AM;0;12,216;79,731;537,4;8,824;0,289;99,93
Jan 31 2024 12:45:00 AM;0;12,186;79,802;534,6;8,808;0,287;99,93
Jan 31 2024 12:50:00 AM;0;12,149;79,797;534,8;8,771;0,287;99,93
Jan 31 2024 12:55:00 AM;0;12,09;79,817;535,2;8,718;0,285;99,93
Jan 31 2024 1:00:00 AM;0;12,114;79,859;541,6;8,748;0,285;99,926
Jan 31 2024 1:05:00 AM;0;12,139;80,273;543,4;8,849;0,28;99,922
Jan 31 2024 1:10:00 AM;0;12,152;80,701;540,6;8,94;0,274;99,92
Jan 31 2024 1:15:00 AM;0;12,133;81,127;537,4;8,999;0,267;99,918
Jan 31 2024 1:20:00 AM;0;12,136;81,335;537,2;9,04;0,265;99,91
Jan 31 2024 1:25:00 AM;0;12,125;81,513;536,4;9,062;0,262;99,916
Jan 31 2024 1:30:00 AM;0;12,104;81,644;532,2;9,065;0,26;99,918
Jan 31 2024 1:35:00 AM;0;12,09;81,651;535,2;9,052;0,259;99,918
Jan 31 2024 1:40:00 AM;0;12,087;81,915;532,6;9,097;0,255;99,92
Jan 31 2024 1:45:00 AM;0;12,13;82,061;535,8;9,165;0,254;99,912
Jan 31 2024 1:50:00 AM;0;12,11;82,012;534,4;9,137;0,254;99,91
Jan 31 2024 1:55:00 AM;0;12,096;81,963;532,2;9,115;0,255;99,904
Jan 31 2024 2:00:00 AM;0;12,121;81,466;533,2;9,049;0,262;99,9
Jan 31 2024 2:05:00 AM;0;12,124;81,765;531,8;9,106;0,258;99,9
Jan 31 2024 2:10:00 AM;0;12,093;81,535;531;9,035;0,261;99,9
Jan 31 2024 2:15:00 AM;0;12,084;81,131;536,4;8,953;0,266;99,898
Jan 31 2024 2:20:00 AM;0;12,076;81,146;534;8,947;0,266;99,892
Jan 31 2024 2:25:00 AM;0;12,066;80,837;537,8;8,881;0,27;99,892
Jan 31 2024 2:30:00 AM;0;12,021;80,47;529,8;8,77;0,275;99,89
Jan 31 2024 2:35:00 AM;0;12,042;80,231;535,6;8,747;0,278;99,89
Jan 31 2024 2:40:00 AM;0;12;79,86;537,6;8,638;0,283;99,89
Jan 31 2024 2:45:00 AM;0;11,911;79,943;531,8;8,568;0,28;99,882
Jan 31 2024 2:50:00 AM;0;11,964;80,285;536,2;8,682;0,276;99,88
Jan 31 2024 2:55:00 AM;0;11,916;80,263;533,8;8,63;0,276;99,878
Jan 31 2024 3:00:00 AM;0;11,766;79,788;534,6;8,398;0,28;99,88
Jan 31 2024 3:05:00 AM;0;11,679;79,142;533,6;8,194;0,287;99,882
Jan 31 2024 3:10:00 AM;0;11,616;79,296;538,8;8,162;0,284;99,88
Jan 31 2024 3:15:00 AM;0;11,623;79,392;537,2;8,186;0,282;99,878
Jan 31 2024 3:20:00 AM;0;11,58;79,789;535,4;8,218;0,276;99,87
Jan 31 2024 3:25:00 AM;0;11,499;79,334;536,6;8,055;0,281;99,87
Jan 31 2024 3:30:00 AM;0;11,432;79,783;534,6;8,074;0,273;99,87
Jan 31 2024 3:35:00 AM;0;11,385;79,984;540,8;8,064;0,27;99,868
Jan 31 2024 3:40:00 AM;0;11,367;79,964;539,6;8,043;0,27;99,868
Jan 31 2024 3:45:00 AM;0;11,278;79,716;530,2;7,912;0,272;99,86
Jan 31 2024 3:50:00 AM;0;11,197;79,994;540,2;7,884;0,266;99,864
Jan 31 2024 3:55:00 AM;0;11,085;80,263;539;7,825;0,261;99,858
Jan 31 2024 4:00:00 AM;0;10,972;80,578;541,6;7,772;0,255;99,858
Jan 31 2024 4:05:00 AM;0;10,859;80,603;541,6;7,667;0,253;99,86
Jan 31 2024 4:10:00 AM;0;10,741;80,566;538;7,545;0,251;99,858
Jan 31 2024 4:15:00 AM;0;10,719;81,128;539,4;7,625;0,243;99,852
Jan 31 2024 4:20:00 AM;0;10,649;81,307;537,2;7,59;0,24;99,854
Jan 31 2024 4:25:00 AM;0;10,573;81,723;541,2;7,59;0,234;99,85
Jan 31 2024 4:30:00 AM;0;10,49;81,919;535,6;7,545;0,23;99,85
Jan 31 2024 4:35:00 AM;0;10,413;82,196;538;7,518;0,225;99,852
Jan 31 2024 4:40:00 AM;0;10,32;82,232;538;7,434;0,223;99,85
Jan 31 2024 4:45:00 AM;0;10,312;82,258;540,6;7,431;0,223;99,85
Jan 31 2024 4:50:00 AM;0;10,185;82,549;540,2;7,359;0,217;99,856
Jan 31 2024 4:55:00 AM;0;10,1;82,637;543,6;7,291;0,215;99,852
Jan 31 2024 5:00:00 AM;0;10,007;82,904;543,2;7,248;0,21;99,852
Jan 31 2024 5:05:00 AM;0;9,904;82,971;538;7,159;0,208;99,85
Jan 31 2024 5:10:00 AM;0;9,845;83,207;538,4;7,142;0,204;99,852
Jan 31 2024 5:15:00 AM;0;9,778;83,248;539,6;7,085;0,203;99,85
Jan 31 2024 5:20:00 AM;0;9,697;83,528;537,2;7,054;0,198;99,856
Jan 31 2024 5:25:00 AM;0;9,699;83,322;542,4;7,02;0,201;99,852
Jan 31 2024 5:30:00 AM;0;9,652;83,39;542;6,986;0,2;99,856
Jan 31 2024 5:35:00 AM;0;9,493;83,611;543,4;6,869;0,195;99,854
Jan 31 2024 5:40:00 AM;0;9,405;83,612;547,8;6,784;0,194;99,85
Jan 31 2024 5:45:00 AM;0;9,395;83,539;544,4;6,762;0,194;99,86
Jan 31 2024 5:50:00 AM;0;9,244;83,598;545;6,624;0,192;99,86
Jan 31 2024 5:55:00 AM;0;9,223;83,348;550,2;6,561;0,194;99,864
Jan 31 2024 6:00:00 AM;0;9,176;83,279;547,2;6,503;0,195;99,86
Jan 31 2024 6:05:00 AM;0;9,021;83,373;550,6;6,368;0,191;99,858
Jan 31 2024 6:10:00 AM;0;8,966;83,483;549,4;6,333;0,189;99,858
Jan 31 2024 6:15:00 AM;0;8,899;83,479;554,4;6,267;0,189;99,864
Jan 31 2024 6:20:00 AM;0;8,771;83,712;549;6,182;0,184;99,87
Jan 31 2024 6:25:00 AM;0;8,759;83,641;547,8;6,159;0,185;99,87
Jan 31 2024 6:30:00 AM;0;8,698;83,657;547,2;6,102;0,184;99,868
Jan 31 2024 6:35:00 AM;0;8,714;83,707;551,4;6,125;0,184;99,87
Jan 31 2024 6:40:00 AM;0;8,661;83,712;550,4;6,075;0,183;99,88
Jan 31 2024 6:45:00 AM;0;8,539;83,978;551,8;6,001;0,179;99,88
Jan 31 2024 6:50:00 AM;0;8,51;83,976;550,4;5,973;0,178;99,88
Jan 31 2024 6:55:00 AM;0;8,461;83,991;549,8;5,927;0,177;99,88
Jan 31 2024 7:00:00 AM;0;8,414;84,119;552,2;5,903;0,175;99,878
Jan 31 2024 7:05:00 AM;0;8,357;84,19;556,2;5,86;0,174;99,88
Jan 31 2024 7:10:00 AM;0;8,324;84,089;555,8;5,81;0,175;99,88
Jan 31 2024 7:15:00 AM;0;8,293;84,209;556,6;5,801;0,173;99,88
Jan 31 2024 7:20:00 AM;0;8,28;84,321;553,8;5,806;0,172;99,88
Jan 31 2024 7:25:00 AM;0;8,212;84,314;556,4;5,739;0,171;99,882
Jan 31 2024 7:30:00 AM;0;8,095;84,488;554,4;5,654;0,168;99,888
Jan 31 2024 7:35:00 AM;0;8,108;84,55;548,4;5,678;0,167;99,89
Jan 31 2024 7:40:00 AM;0;8,068;84,596;556,4;5,646;0,166;99,89
Jan 31 2024 7:45:00 AM;0;8,038;84,707;557,2;5,636;0,165;99,898
Jan 31 2024 7:50:00 AM;0;8,024;84,704;559;5,622;0,165;99,896
Jan 31 2024 7:55:00 AM;0,345;7,95;84,819;554,6;5,569;0,163;99,898
Jan 31 2024 8:00:00 AM;1,166;7,882;84,908;555,4;5,517;0,161;99,898
Jan 31 2024 8:05:00 AM;2,447;7,906;84,898;552,6;5,539;0,161;99,898
Jan 31 2024 8:10:00 AM;4,451;7,939;84,813;556;5,557;0,162;99,9
Jan 31 2024 8:15:00 AM;6,968;7,888;84,872;557,6;5,517;0,161;99,908
Jan 31 2024 8:20:00 AM;10,415;7,881;85,116;556,2;5,552;0,159;99,908
Jan 31 2024 8:25:00 AM;14,996;7,868;85,241;558;5,56;0,157;99,902
Jan 31 2024 8:30:00 AM;21,901;7,917;85,358;559,4;5,628;0,156;99,912
Jan 31 2024 8:35:00 AM;31,417;8,086;84,899;562,4;5,716;0,163;99,91
Jan 31 2024 8:40:00 AM;38,796;8,284;84,662;564,2;5,869;0,168;99,916
Jan 31 2024 8:45:00 AM;48,368;8,476;84,711;572,8;6,066;0,17;99,92
Jan 31 2024 8:50:00 AM;51,204;8,82;84,196;567,4;6,313;0,18;99,926
Jan 31 2024 8:55:00 AM;62,292;9,128;83,845;562,8;6,554;0,187;99,93
Jan 31 2024 9:00:00 AM;71,308;9,42;83,406;559,6;6,763;0,196;99,94
Jan 31 2024 9:05:00 AM;81,106;9,764;83,3;559,4;7,08;0,202;99,936
Jan 31 2024 9:10:00 AM;88,609;10,072;83,342;561,4;7,388;0,206;99,93
Jan 31 2024 9:15:00 AM;105,087;10,354;82,982;558,6;7,6;0,214;99,932
Jan 31 2024 9:20:00 AM;121,237;10,777;82,227;557,8;7,878;0,23;99,94
Jan 31 2024 9:25:00 AM;132,534;11,148;81,463;556,4;8,102;0,246;99,942
Jan 31 2024 9:30:00 AM;145,169;11,657;80,815;552,4;8,48;0,263;99,946
Jan 31 2024 9:35:00 AM;154,77;12,121;80,365;554,4;8,849;0,278;99,94
Jan 31 2024 9:40:00 AM;164,576;12,672;79,529;549,4;9,229;0,301;99,94
Jan 31 2024 9:45:00 AM;172,356;13,193;78,688;551,6;9,576;0,324;99,942
Jan 31 2024 9:50:00 AM;176,675;13,69;77,864;548;9,9;0,347;99,948
Jan 31 2024 9:55:00 AM;178,865;14,197;77,134;541,8;10,249;0,371;99,942
Jan 31 2024 10:00:00 AM;181,767;14,738;75,703;539,2;10,491;0,408;99,938
